engine_id,cycle,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,RUL
24,136,519.8162,685.3544,1711.3434,1497.0537,14.5884,21.3665,592.6317,2577.5327,9723.547,1.3018,50.9983,558.6027,2554.8964,8725.201,9.0573,0.0303,421.7059,2401.1652,99.353,41.7378,25.2042,16
24,137,517.9659,689.5497,1708.5058,1502.8548,14.736,21.4312,599.1977,2555.0068,9689.2629,1.3089,50.8348,564.5657,2573.0002,8741.4841,9.0788,0.0301,420.1623,2368.4945,100.1205,41.8467,25.2186,15
24,138,519.8865,688.4433,1704.5935,1508.8524,14.5731,21.5461,600.1344,2573.1767,9788.7185,1.302,50.8266,559.539,2561.545,8696.8867,9.0013,0.03,425.145,2388.1765,100.9435,41.5874,25.0154,14
24,139,516.9722,690.6225,1695.082,1505.7843,14.6784,21.4936,593.704,2569.2096,9637.3217,1.302,50.9445,561.9422,2558.3095,8719.0814,9.0192,0.0299,421.4796,2396.7783,99.735,41.8723,25.0819,13
24,140,521.8897,687.7472,1713.5858,1493.3278,14.6138,21.7546,591.9174,2581.9147,9732.1962,1.2931,50.7969,559.8006,2574.423,8614.7089,9.0616,0.0301,420.7115,2394.427,100.4629,42.2938,25.0801,12
24,141,518.3256,690.1328,1705.9274,1509.0549,14.6167,21.6126,593.6455,2534.3152,9732.6281,1.2984,51.1445,562.3116,2556.6308,8823.0599,9.1168,0.03,423.2629,2393.2618,99.5387,42.2543,25.1276,11
24,142,519.5215,687.6242,1687.3351,1504.3096,14.6522,21.2836,596.0704,2544.5452,9850.3664,1.3129,50.4121,559.2578,2579.8717,8791.5096,9.0455,0.0301,421.9967,2381.9191,99.461,41.9997,25.2076,10
24,143,522.3244,695.685,1701.6298,1509.5084,14.5898,21.6326,598.504,2557.438,9608.2191,1.304,51.0728,561.0302,2580.0454,8731.4073,9.1117,0.0301,420.738,2407.5805,100.5827,41.7722,25.2319,9
24,144,518.6056,689.1194,1694.6926,1504.0481,14.5706,21.3925,594.0728,2550.8565,9759.4687,1.2891,51.2619,558.247,2556.4237,8728.352,9.0362,0.03,420.5488,2376.1514,99.4355,41.7931,25.0991,8
24,145,517.3401,688.5904,1710.9767,1514.917,14.6381,21.6738,588.8773,2572.2669,9740.7182,1.3077,51.6713,563.6616,2584.1789,8775.6326,9.1333,0.03,421.2042,2390.7849,99.5008,41.4182,25.0918,7
24,146,522.1824,692.5713,1722.8343,1508.2598,14.5468,21.625,594.9852,2565.0911,9803.5601,1.3093,50.9923,561.9571,2575.6076,8788.0721,9.0946,0.0301,424.2929,2392.026,99.3503,42.2986,25.131,6
24,147,516.212,692.7829,1713.9249,1518.9075,14.5199,21.6925,592.807,2581.2552,9649.2142,1.3223,51.0379,562.6621,2573.7242,8725.4896,9.0767,0.03,421.3532,2397.9106,99.1508,42.3501,25.2088,5
24,148,516.2179,695.8975,1723.0523,1500.6295,14.6375,21.551,600.1747,2562.5752,9708.3831,1.298,51.1611,564.8156,2554.4935,8713.2567,9.0787,0.0301,423.4359,2404.2914,100.1815,42.104,25.2886,4
24,149,519.845,685.65,1711.4972,1517.7391,14.6246,21.4285,600.7256,2540.2651,9701.8813,1.2988,51.1354,561.5318,2565.4868,8764.5063,8.9916,0.0298,422.1579,2413.6347,100.0314,42.4641,25.2942,3
24,150,520.577,690.0865,1720.7631,1519.2444,14.7408,21.5652,592.307,2583.9491,9842.4502,1.2959,51.1178,562.068,2562.6217,8694.9808,9.1695,0.03,421.4092,2401.4289,99.5987,42.2598,25.2883,2
24,151,518.911,688.9459,1715.8222,1517.3131,14.6922,21.5534,598.9746,2571.3834,9731.257,1.2967,51.2662,566.1605,2584.1019,8716.0132,9.0822,0.0302,421.0753,2353.4536,100.1346,42.4074,25.3539,1
24,152,522.937,694.2666,1710.5448,1509.5827,14.6024,21.6612,595.3738,2570.644,9823.9884,1.2858,50.8925,556.4609,2550.2368,8856.3395,9.0512,0.0301,425.5622,2404.6497,99.9114,42.2989,25.2984,0
25,1,516.303,638.6067,1600.6502,1406.2289,14.6198,21.5482,549.4703,2373.4988,9120.7316,1.2954,47.2495,523.8606,2367.7199,8134.6133,8.4855,0.0299,392.1337,2380.6892,99.3886,38.9727,23.462,288
25,2,520.067,644.691,1599.1522,1389.8666,14.6894,21.7083,551.4938,2391.2106,9049.1366,1.3008,47.2778,521.8191,2384.2566,8211.33,8.3806,0.0298,391.8402,2383.0349,99.4335,39.2058,23.3778,287
25,3,517.6057,636.0186,1597.3698,1401.1318,14.7318,21.6873,554.1533,2388.9119,9031.1533,1.2974,48.0057,517.6395,2385.7088,8096.5954,8.3515,0.03,391.8726,2387.5182,100.8218,38.8529,23.742,286
25,4,516.2929,638.7232,1589.1187,1406.2984,14.5921,21.5774,556.9899,2406.5326,9102.7436,1.3157,47.6586,525.7452,2379.7852,8132.1273,8.4435,0.0299,393.3804,2380.779,100.5091,39.1835,23.3694,285
25,5,524.709,637.5358,1589.1217,1409.139,14.569,21.4471,551.6949,2398.5107,9071.6605,1.3014,47.586,524.3365,2370.5524,8231.0787,8.3841,0.03,394.2447,2383.9309,99.9838,38.8183,23.3035,284
25,6,514.483,643.3663,1594.5875,1404.567,14.6218,21.6736,559.0129,2358.9439,9126.6279,1.2996,47.8189,518.705,2387.8966,8140.7053,8.4369,0.03,389.4481,2389.6778,99.0422,39.2299,23.4127,283
25,7,518.0485,641.9946,1574.1884,1393.4617,14.7067,21.7165,558.7877,2409.1113,8974.5464,1.2879,47.7334,522.937,2406.9246,8135.5671,8.3675,0.0303,392.1299,2384.053,100.3211,39.0758,23.5275,282
25,8,517.1422,645.2421,1589.1001,1415.9593,14.701,21.6686,557.4171,2403.8676,9037.7234,1.2961,47.4134,520.3705,2398.6456,8130.6261,8.5265,0.0299,394.1469,2388.3956,100.146,39.1637,23.5039,281
25,9,516.6783,640.1874,1591.7067,1396.0654,14.5364,21.5253,557.0533,2389.016,9075.4653,1.3078,47.2672,527.6543,2408.642,8180.6595,8.501,0.03,389.9216,2402.4349,99.5343,39.2784,23.3333,280
25,10,519.8167,638.4845,1584.6056,1404.1719,14.6319,21.3725,558.8068,2406.4698,9109.0572,1.2981,47.7548,523.1321,2378.5247,8167.7735,8.355,0.0298,391.5611,2389.3293,100.8307,38.7508,23.65,279
25,11,520.2488,645.5832,1589.3799,1403.7242,14.6017,21.7651,559.3419,2400.9364,9054.7421,1.2932,47.3686,526.5516,2411.2613,8134.2611,8.47,0.0302,389.821,2371.7579,99.7901,39.1389,23.5246,278
25,12,516.2348,646.5236,1584.3421,1412.0983,14.6693,21.5187,553.2541,2401.4648,9010.9155,1.2963,47.1963,520.7816,2405.7702,8230.4159,8.4262,0.0299,393.2216,2376.0844,100.2239,39.0004,23.5492,277
25,13,518.9958,648.2365,1590.4314,1403.2231,14.634,21.5315,553.5618,2378.507,9036.6386,1.2966,47.6658,522.9886,2414.9423,8203.6545,8.4683,0.0302,395.9882,2386.9731,100.7164,39.3767,23.3213,276
25,14,513.221,638.7855,1592.5008,1398.8686,14.7671,21.6188,555.9981,2381.225,9081.881,1.2953,47.6582,519.9561,2406.0149,8183.4099,8.4272,0.03,393.7799,2400.9789,100.0699,39.2842,23.6844,275
25,15,515.1413,646.4493,1592.2595,1403.7017,14.7017,21.7338,554.1173,2369.2821,9057.005,1.3029,47.6677,524.0826,2388.2508,8169.393,8.4391,0.0303,395.0692,2388.7806,99.8849,39.0668,23.4172,274
25,16,519.6742,645.021,1601.8812,1400.0343,14.6383,21.672,555.3922,2408.1059,9045.2464,1.2938,47.8303,523.0093,2414.6397,8161.403,8.5338,0.0299,394.7378,2391.8345,99.9841,39.2635,23.3992,273
25,17,521.1518,638.7819,1588.6824,1407.6876,14.4804,21.7113,555.2783,2394.437,9143.1871,1.306,47.8009,525.2939,2421.2983,8246.3272,8.3715,0.0301,394.4093,2373.3637,99.643,39.613,23.5183,272
25,18,519.441,645.5548,1594.0272,1412.1904,14.7734,21.6202,557.4313,2404.8281,9068.3911,1.3003,47.756,522.2444,2397.356,8208.3316,8.3921,0.0301,388.8726,2380.1356,100.8883,39.442,23.5127,271
25,19,515.8612,647.5469,1586.307,1407.9722,14.6461,21.56,555.5394,2399.4293,9091.1258,1.2863,48.4716,525.6837,2415.9888,8184.458,8.5515,0.0301,394.8978,2412.8807,99.9259,39.1299,23.7014,270
25,20,519.7212,649.3738,1586.386,1401.3178,14.6077,21.7141,553.9171,2412.3731,9053.1347,1.3088,47.7802,526.3807,2406.0203,8203.6815,8.3927,0.0302,393.0502,2395.8786,100.1127,39.2026,23.6136,269
25,21,515.4453,642.7745,1593.0446,1408.9563,14.6657,21.5879,555.6054,2415.4006,9176.311,1.2969,47.5776,524.4949,2406.1124,8159.8148,8.4847,0.0302,394.0177,2368.3253,100.1648,39.1023,23.5872,268
25,22,519.3268,643.1861,1595.8021,1404.7951,14.7065,21.5443,558.3525,2380.3939,9096.7479,1.3063,48.1261,526.7284,2401.7133,8175.8754,8.472,0.0299,394.4643,2387.9293,99.8805,39.4725,23.4281,267
25,23,520.3964,649.7496,1597.9472,1411.9782,14.6639,21.7642,555.22,2401.3068,9121.717,1.3008,48.0521,521.6993,2407.7853,8202.0523,8.4538,0.0302,394.5135,2387.4055,98.9517,39.5874,23.5215,266
25,24,518.9773,645.2366,1604.6588,1408.3994,14.6004,21.755,559.3476,2409.445,9067.006,1.303,47.6108,527.173,2408.9004,8172.4294,8.4835,0.0301,396.4732,2385.6697,100.4868,39.648,23.6817,265
25,25,517.6084,649.3844,1609.8707,1417.1355,14.5419,21.4097,553.1795,2387.0599,9082.2093,1.3003,47.3824,526.1473,2404.0652,8209.0974,8.5267,0.0301,394.0283,2375.7115,99.9394,38.9587,23.6418,264
25,26,521.7422,645.7662,1598.9833,1408.3816,14.5888,21.6301,561.5676,2426.686,9169.5866,1.3006,48.0712,525.0448,2400.3525,8236.2824,8.5232,0.03,394.3138,2378.0118,99.5987,39.2573,23.5958,263
25,27,516.2832,644.1812,1597.4921,1410.3186,14.5499,21.5534,559.9337,2400.4702,9113.082,1.3008,47.8635,524.9365,2399.9212,8232.6571,8.3973,0.0299,396.6546,2373.8457,99.8344,39.7992,23.6891,262
25,28,520.0396,646.6498,1607.2103,1420.1874,14.6781,21.7485,558.7576,2402.2384,9063.3413,1.303,47.9534,524.4569,2406.0797,8141.5663,8.4365,0.0299,394.4936,2378.3336,99.1653,39.4569,23.7912,261
25,29,521.6142,647.6323,1600.8162,1417.6242,14.6445,21.6487,554.2162,2419.5324,9100.3226,1.301,47.6721,527.5381,2401.6026,8318.7196,8.4639,0.0299,396.7949,2394.3637,100.8921,39.4128,23.8475,260
25,30,519.8155,647.8351,1597.9808,1415.0606,14.4807,21.6255,555.9907,2395.3222,9147.625,1.2984,47.679,531.3706,2399.8852,8201.3279,8.4354,0.03,396.7728,2391.9542,99.8412,39.7448,23.4874,259
25,31,519.401,650.1468,1606.6948,1419.3493,14.6068,21.7512,559.2094,2413.0709,9079.7467,1.3037,47.6607,519.9833,2414.607,8232.8668,8.5485,0.03,396.4118,2400.4336,99.6882,39.173,23.5972,258
25,32,516.0793,651.0818,1598.7878,1411.669,14.7189,21.7231,559.3467,2418.1174,9128.6617,1.2989,48.1773,527.5873,2411.9641,8201.1478,8.4543,0.03,397.521,2397.7031,99.8397,39.5282,23.5198,257
25,33,518.7822,651.4409,1610.2089,1428.7833,14.63,21.7792,557.2711,2423.7463,9085.3053,1.3017,48.1154,520.6212,2401.8595,8202.644,8.5175,0.03,393.1924,2393.2451,99.0366,39.7478,23.5143,256
25,34,517.5639,645.7932,1604.4734,1407.8784,14.4857,21.5869,556.4226,2415.0369,9073.3165,1.2909,47.7493,528.0795,2408.6372,8297.9649,8.5693,0.0302,395.8474,2386.4295,100.9632,39.2985,23.6782,255
25,35,518.2453,646.4335,1606.4492,1413.2177,14.6934,21.4759,558.1116,2405.7036,9162.1458,1.3,47.6853,523.7587,2428.4086,8250.159,8.439,0.03,395.8976,2398.8181,99.983,39.5663,23.6069,254
25,36,516.2554,643.9096,1607.05,1408.4252,14.6047,21.7108,559.5966,2398.5624,9102.9697,1.3047,47.7786,527.528,2427.1504,8181.2739,8.5442,0.0302,397.4659,2385.132,100.1231,39.4312,23.6518,253
25,37,516.4931,643.3014,1596.4643,1425.6433,14.7753,21.8917,559.5072,2404.5581,9157.2298,1.296,48.3585,527.2654,2418.8875,8161.3656,8.5426,0.0298,397.972,2376.8633,99.4715,39.5476,23.648,252
25,38,514.7624,645.9911,1610.2022,1410.812,14.5931,21.5947,557.894,2404.6933,9098.5771,1.3093,48.2172,526.9419,2410.4559,8258.8985,8.4946,0.0297,394.9057,2392.1045,99.8379,39.5243,23.7121,251
25,39,523.2248,648.6023,1618.1784,1419.7347,14.5922,21.8023,566.1235,2409.4765,9137.6511,1.307,48.2188,526.3751,2419.4434,8216.8877,8.4219,0.0301,398.1936,2361.7404,100.5331,39.3467,23.632,250
25,40,516.6713,652.1634,1607.6029,1402.6216,14.5912,21.6878,562.7971,2412.4769,9137.9983,1.3073,48.0015,529.5914,2398.2853,8213.5323,8.5104,0.0303,395.4084,2383.2117,100.3459,39.6311,23.697,249
25,41,520.7277,649.7415,1621.0149,1426.3481,14.689,21.699,566.6265,2416.6244,9111.5412,1.3031,48.157,526.7694,2423.1575,8179.6954,8.5207,0.0304,398.0915,2397.1952,99.468,39.2173,23.6108,248
25,42,521.5085,653.0441,1618.1681,1430.5581,14.6979,21.5515,559.6275,2414.0946,9058.2183,1.2918,48.0526,526.2425,2419.2434,8229.8706,8.5553,0.0302,396.3781,2375.5506,100.2993,39.8153,23.6115,247
25,43,517.4849,646.6301,1601.9091,1405.1937,14.6271,21.7431,564.6668,2410.0901,9180.6371,1.2919,48.1123,520.5271,2420.4854,8224.6792,8.4863,0.0302,395.6389,2386.1115,99.3316,39.4242,23.6426,246
25,44,520.7594,655.355,1616.9139,1428.2572,14.7226,21.5796,565.0002,2416.9723,9102.3064,1.2982,47.9281,530.4382,2412.5721,8257.7061,8.5373,0.03,396.9953,2387.9039,99.427,39.4484,23.796,245
25,45,515.7398,650.6188,1612.0343,1410.5247,14.6953,21.6818,558.9349,2408.4903,9171.0016,1.2871,47.9455,527.4197,2416.5321,8277.2633,8.5134,0.0301,396.745,2385.788,99.9294,39.3704,23.6343,244
25,46,518.9234,649.9851,1613.2406,1409.7148,14.6794,21.5547,568.118,2414.0385,9182.6368,1.2979,47.7303,524.6477,2409.3452,8205.342,8.4995,0.03,396.2813,2384.0636,100.4782,39.8682,23.8728,243
25,47,517.9283,648.918,1608.2526,1417.4159,14.5852,21.825,564.176,2415.2809,9163.2568,1.3042,47.868,531.1483,2418.3914,8231.7893,8.4283,0.0299,398.4381,2382.8965,100.7216,39.5768,23.58,242
25,48,516.0146,647.5888,1620.5207,1422.0044,14.7915,21.566,562.057,2404.4741,9207.8972,1.3098,47.6813,526.1689,2412.4997,8265.2408,8.5044,0.0297,398.4749,2383.1712,99.9901,39.7724,23.9157,241
25,49,519.6705,650.3394,1613.6384,1411.2404,14.5519,21.625,560.1705,2420.0686,9155.1512,1.2997,48.0834,525.736,2420.9883,8315.9424,8.4394,0.0301,399.6082,2392.5441,99.7662,39.6495,23.737,240
25,50,515.6812,648.1889,1614.6397,1429.9892,14.4917,21.6771,559.4402,2406.603,9132.5145,1.3014,48.0109,527.9482,2417.9851,8294.1825,8.498,0.0302,400.9521,2386.9347,100.0491,39.8758,23.7842,239
25,51,520.4915,654.6504,1611.5371,1423.8462,14.5611,21.6464,559.9077,2418.1061,9217.5356,1.3011,48.4606,526.4721,2426.0567,8189.7068,8.4815,0.0301,396.6838,2391.1892,100.575,39.7095,23.8812,238
25,52,520.5876,655.437,1610.0376,1428.0065,14.5568,21.632,560.7836,2421.5998,9211.7696,1.3006,48.1103,528.3916,2432.4294,8196.9372,8.4948,0.03,396.3992,2366.9573,99.1849,39.6731,23.5956,237
25,53,513.014,653.6351,1603.9333,1427.8377,14.6287,21.6355,565.2528,2421.2761,9198.594,1.2941,48.259,524.9026,2430.5677,8191.3161,8.6209,0.0298,396.3946,2398.4137,100.6158,39.8132,23.8525,236
25,54,519.8389,650.4334,1616.4071,1419.2383,14.6239,21.5928,560.4132,2422.5774,9167.5803,1.3071,48.2942,527.8541,2391.3852,8258.9342,8.5589,0.0299,396.8128,2380.6827,100.7764,39.83,23.5708,235
25,55,520.1875,654.3921,1614.9605,1431.2708,14.6029,21.6139,566.4438,2420.8646,9250.5991,1.306,48.2922,530.2874,2432.1344,8196.9013,8.5327,0.0302,396.0221,2368.0119,99.334,39.9272,23.781,234
25,56,514.8063,654.0717,1619.1853,1419.973,14.6453,21.6681,561.5821,2441.0103,9169.3123,1.2904,48.0477,527.8071,2428.5795,8205.3947,8.4196,0.0299,399.315,2400.6622,100.2579,39.768,23.93,233
25,57,518.1293,650.7878,1597.5764,1426.4647,14.5738,21.6478,562.6601,2431.0833,9096.4398,1.3014,48.1135,530.8918,2440.2344,8204.8439,8.5574,0.0299,398.6498,2389.2326,99.7033,39.7233,23.6837,232
25,58,521.7836,647.9683,1616.0515,1425.6244,14.8116,21.4648,564.9895,2429.5677,9175.4489,1.3063,48.1615,528.7858,2414.3591,8243.515,8.5389,0.0303,399.7248,2391.8799,100.4143,39.8415,23.7124,231
25,59,518.9995,650.6327,1618.2538,1440.865,14.5557,21.3857,566.6719,2441.708,9221.0255,1.3046,48.3775,530.6513,2425.1298,8266.5068,8.5527,0.03,402.8202,2391.7228,99.6016,39.6664,24.0987,230
25,60,514.8851,649.7049,1612.3712,1411.5843,14.6304,21.6943,561.0466,2446.6469,9213.9528,1.2949,48.2357,536.8717,2425.4051,8290.7114,8.6178,0.03,401.2857,2384.8332,100.0311,39.6768,23.8297,229
25,61,517.7064,657.8212,1614.0232,1428.7028,14.6623,21.6262,557.8802,2435.7742,9152.1918,1.3051,48.4967,530.6103,2404.8981,8212.6372,8.6126,0.0298,400.1753,2380.8103,100.2058,39.7427,23.7893,228
25,62,520.0146,656.3291,1611.4169,1425.744,14.5689,21.6949,566.5855,2422.3137,9222.4803,1.307,48.1035,528.5584,2431.0726,8225.0982,8.5813,0.03,401.1412,2406.1395,99.7116,39.7553,23.8117,227
25,63,519.549,649.0048,1622.8339,1430.7337,14.5998,21.3949,562.3459,2424.5083,9199.4948,1.2988,47.959,531.2046,2439.3679,8258.3473,8.5595,0.03,401.4826,2381.3117,100.1423,39.8527,23.7844,226
25,64,516.0898,652.7979,1600.5385,1427.2422,14.5554,21.5347,569.885,2433.0378,9191.138,1.2987,48.4492,530.7373,2417.1275,8276.2171,8.5716,0.0301,400.926,2378.7053,100.3307,39.7187,23.829,225
25,65,515.4933,648.5635,1615.614,1429.9026,14.6025,21.6294,557.3587,2434.549,9258.0168,1.2956,48.4511,531.3622,2420.8657,8272.2236,8.6024,0.0298,401.3801,2405.0344,99.7241,39.8227,23.9096,224
25,66,514.3843,654.5784,1596.6285,1429.6072,14.5268,21.7244,562.8778,2424.7877,9216.8703,1.2955,48.1507,534.1626,2437.2622,8330.219,8.5841,0.0299,399.5732,2387.3547,99.7758,39.9632,23.8946,223
25,67,519.3609,652.406,1626.41,1423.8937,14.6547,21.7207,564.8736,2442.2526,9246.1699,1.2922,48.4885,529.5471,2436.4543,8321.2603,8.6018,0.03,398.8904,2404.9451,100.8575,39.8611,23.6171,222
25,68,515.4246,652.812,1626.7681,1427.3645,14.7388,21.6649,566.6984,2412.5221,9218.0079,1.3034,48.3257,529.8938,2437.3097,8273.0714,8.5658,0.0299,401.2049,2402.9014,100.5282,39.2839,23.8371,221
25,69,520.3859,653.492,1623.5059,1426.6944,14.5711,21.6864,562.4281,2428.8493,9227.3476,1.2924,48.4004,531.4939,2428.3917,8288.6702,8.5678,0.0299,398.609,2388.2975,100.6158,39.6506,23.7924,220
25,70,517.8994,658.8667,1614.3683,1417.8722,14.6493,21.626,565.0545,2434.3923,9165.2398,1.3017,48.6674,534.1685,2443.1927,8375.0531,8.5613,0.03,397.8017,2408.6984,100.0377,39.9275,23.8686,219
25,71,516.5381,652.6671,1616.9693,1419.9491,14.4812,21.644,566.3517,2443.656,9263.0046,1.295,48.8137,533.7671,2437.7232,8317.4422,8.527,0.03,401.4587,2377.082,99.8407,39.6577,24.0592,218
25,72,523.3882,652.5013,1636.7773,1425.1306,14.6186,21.5858,567.3298,2412.4449,9298.3313,1.2989,48.1829,530.0637,2425.5461,8270.441,8.6375,0.0298,398.3848,2393.311,100.7512,39.7468,23.9344,217
25,73,521.9338,657.6276,1625.2868,1441.9705,14.6423,21.7036,562.7515,2412.0842,9232.8003,1.3097,48.5019,532.5343,2427.7134,8283.7366,8.6086,0.0301,405.1352,2380.2695,99.9122,39.8199,24.0565,216
25,74,517.6964,647.9175,1628.6091,1416.3853,14.6864,21.2664,568.034,2437.8167,9269.0338,1.2919,48.6747,532.7694,2436.4588,8243.3518,8.627,0.03,398.7263,2395.0174,99.4083,40.1534,23.8261,215
25,75,519.6027,654.3068,1614.5884,1428.7578,14.6515,21.6027,565.3772,2454.0639,9210.5453,1.3104,48.5013,532.8066,2439.0038,8302.0183,8.5735,0.0302,397.2918,2366.7347,100.5013,39.5215,24.2139,214
25,76,519.974,660.3992,1629.6671,1423.8432,14.5771,21.3417,568.9738,2444.8124,9312.0133,1.2939,48.6096,536.5765,2429.9265,8348.9143,8.605,0.0299,400.3249,2399.2409,99.9922,39.719,23.782,213
25,77,518.4982,655.7315,1624.9307,1420.3561,14.5732,21.5417,569.804,2415.6284,9219.1952,1.3015,48.2379,533.3271,2427.3851,8335.9959,8.6236,0.0299,402.067,2382.1287,99.6194,40.1056,24.06,212
25,78,519.3697,656.8365,1632.2927,1432.2091,14.6155,21.6336,564.683,2439.1322,9208.6617,1.3008,48.2486,535.398,2435.102,8318.0167,8.5812,0.0301,400.7453,2392.6265,99.7263,39.927,24.0943,211
25,79,516.9576,652.1588,1618.4182,1452.7746,14.5449,21.7011,568.003,2437.033,9209.5241,1.3083,48.2893,532.0869,2446.5843,8247.4942,8.6167,0.03,397.6017,2397.6203,99.7485,40.1645,23.9624,210
25,80,516.287,654.563,1625.2537,1429.1031,14.5974,21.6183,566.6083,2431.6102,9294.3293,1.3003,48.6687,534.4081,2446.1413,8307.7185,8.6182,0.0299,400.939,2377.4466,99.7936,39.9966,24.0681,209
25,81,519.6923,655.1341,1620.3823,1433.475,14.5634,21.5683,567.529,2434.4585,9211.2124,1.2912,48.8304,535.3925,2430.5141,8315.3096,8.6518,0.0301,401.7987,2397.4042,99.7399,40.0062,23.9694,208
25,82,516.0903,657.7669,1621.8216,1431.5408,14.6351,21.7182,567.0042,2446.8416,9266.3845,1.2925,48.3132,533.9178,2463.1644,8338.6734,8.6347,0.0302,399.9702,2415.9422,100.628,40.0233,23.9077,207
25,83,515.8843,658.0825,1638.7157,1442.0067,14.7583,21.3456,568.7718,2446.4259,9273.4623,1.3048,48.6434,536.1867,2448.7673,8338.4914,8.6201,0.03,398.419,2390.4522,100.2345,40.0779,23.9065,206
25,84,519.4997,657.835,1629.8961,1429.7622,14.445,21.634,566.537,2437.0877,9262.8118,1.2945,48.9325,529.9213,2440.8989,8316.7226,8.5639,0.0298,401.9023,2414.3961,99.42,39.4198,23.7913,205
25,85,517.0994,655.862,1627.7467,1438.738,14.5593,21.4842,571.6428,2452.8575,9211.5269,1.303,48.6463,536.1633,2448.0108,8369.2704,8.5853,0.03,399.4202,2380.9983,99.9512,40.0676,23.9391,204
25,86,520.3618,657.7374,1625.626,1442.0312,14.6126,21.5146,567.9639,2434.8572,9186.1766,1.313,48.4676,537.2007,2429.3117,8393.4369,8.6324,0.03,401.6433,2381.0834,99.8526,39.8649,24.0938,203
25,87,520.1231,657.0563,1628.9781,1436.346,14.6113,21.5108,567.7345,2456.1188,9208.7678,1.3025,48.587,532.4933,2459.0618,8261.8535,8.5861,0.0299,405.3666,2414.821,99.6555,39.9628,23.983,202
25,88,516.9166,659.2016,1636.4329,1437.715,14.5526,21.5389,567.2062,2457.3526,9251.6164,1.2997,48.2899,537.2584,2439.6645,8275.2,8.6945,0.0301,401.276,2384.4539,99.9117,39.9971,24.1249,201
25,89,515.2235,659.829,1620.5606,1441.3699,14.5052,21.4831,566.7594,2450.317,9292.4878,1.2982,48.5476,537.4118,2432.5455,8414.1906,8.672,0.0299,401.587,2392.2851,98.9739,40.3406,24.1818,200
25,90,518.7123,663.9236,1630.1009,1433.5002,14.5852,21.5687,565.2525,2441.3492,9249.8466,1.3032,48.7559,536.2699,2451.744,8344.6178,8.6339,0.0302,403.0407,2378.4235,100.6085,40.1406,24.0007,199
25,91,518.4119,655.1622,1634.8185,1439.2304,14.7013,21.6751,563.6203,2459.7172,9314.3341,1.3034,48.4234,537.541,2451.486,8328.1828,8.6262,0.0301,398.1878,2404.2307,100.2667,40.1196,23.9772,198
25,92,524.8397,656.2411,1643.4286,1438.257,14.7907,21.5698,565.2465,2438.5735,9234.2576,1.2986,48.7181,533.5783,2462.3163,8346.5792,8.6697,0.03,401.0451,2384.4838,99.1505,40.4569,24.0263,197
25,93,517.9843,654.8855,1630.1382,1424.1208,14.6683,21.513,572.8545,2465.446,9239.0206,1.3044,49.0939,540.1564,2463.1266,8373.8696,8.6237,0.0301,399.8824,2404.7533,101.133,39.9778,23.9268,196
25,94,518.2672,661.5442,1632.5668,1443.2044,14.6222,21.7993,571.0436,2441.2032,9204.6819,1.3082,48.8138,537.5793,2465.2759,8343.5202,8.6772,0.03,402.3778,2412.0433,100.0314,39.8426,23.9026,195
25,95,521.3846,659.2267,1630.703,1439.5078,14.6173,21.7024,567.5695,2460.4814,9314.0268,1.3023,48.588,538.3066,2466.2666,8285.4387,8.6563,0.0299,402.1247,2388.8833,100.25,40.1022,24.0072,194
25,96,519.8189,655.1032,1630.7194,1437.2414,14.5677,21.4329,569.8023,2442.4018,9238.6439,1.3104,48.5854,533.9269,2465.36,8321.1047,8.626,0.0298,403.7093,2385.4775,100.0416,40.0808,23.8753,193
25,97,517.2481,660.4777,1636.2739,1429.2526,14.6381,21.7476,569.818,2452.8165,9280.2441,1.3091,48.6734,539.0052,2459.6886,8390.8126,8.6244,0.0299,403.1219,2404.9768,98.9822,39.9437,23.9694,192
25,98,522.657,658.458,1638.7533,1437.3768,14.6135,21.5668,568.1504,2444.808,9306.4842,1.2934,49.026,539.2602,2453.5199,8312.6749,8.6398,0.03,400.729,2392.5382,99.4968,40.4243,24.1384,191
25,99,514.4897,663.2292,1641.2436,1440.8469,14.6316,21.6527,568.9169,2460.7891,9237.6855,1.2868,48.9642,536.4551,2450.8082,8405.4916,8.6131,0.0301,403.592,2377.8401,100.8757,40.0191,24.0192,190
25,100,522.1115,659.8516,1625.159,1446.3627,14.6143,21.5338,563.8724,2455.8476,9341.8297,1.294,48.8413,536.1334,2432.4715,8351.8572,8.6982,0.03,403.7932,2390.4527,99.393,39.7768,23.9566,189
25,101,516.7394,660.9203,1621.649,1429.9084,14.6416,21.5972,566.7638,2474.0066,9259.9619,1.3034,48.8513,536.4849,2451.3416,8432.1086,8.617,0.0301,404.4549,2360.5552,100.3572,39.7916,24.1275,188
25,102,517.3165,655.9812,1629.9449,1457.3455,14.6109,21.5307,570.0386,2442.6209,9273.0885,1.3035,48.8606,537.7212,2465.266,8336.0762,8.6104,0.0301,401.7151,2397.7658,100.3415,40.0568,24.081,187
